dhiscodeset_id,code_set_nm,lamis_id,dhis_id,description
1397,FACILITY,1360,oV5F8nOWITR,cr Ojor Health Centre
1398,FACILITY,1361,i0XENTmjLDh,cr Old Netim Primary Health Centre
1399,FACILITY,1362,ggJGFNjOxRr,cr Osomba Primary Health Centre
1400,FACILITY,1363,fZd5HvV5GX2,cr Usy Medical Centre
1401,FACILITY,1364,mjb0wKOG2l1,cr Uyanga Primary Health Centre
1402,FACILITY,1365,RaYXaLR13ie,cr Akansoko Health Centre
1403,FACILITY,1366,jT4E0ZFKsqz,cr Akpab Etim Health Centre
1404,FACILITY,1367,WvTvYtPFBTv,cr Akpabuyo St Joseph Hospital
1405,FACILITY,1368,Sn06cs0aNMD,cr Asabanka Health Centre
1406,FACILITY,1369,reY4I68H9C3,cr Atim Asam Health Centre
1407,FACILITY,1371,qihKLYzjDBA,cr Esuk Mbat Health Post
1408,FACILITY,1372,cpGIRoFIhOD,cr Eto Mkpe Health Post
1409,FACILITY,1373,TJSx1FB6KXp,cr Idundu Primary Health Centre
1410,FACILITY,1374,TagMW66e20T,cr Ifondo Health Post
1411,FACILITY,1375,SoP3ylLWj7U,cr Ikong Health Post
1412,FACILITY,1376,SN3bHRhMSy8,cr Ikot Edem Odo Health Centre
1413,FACILITY,1377,LWMQ2H57MAu,cr Ikot Efanga Primary Health Centre
1414,FACILITY,1378,G99Vrv7k7k3,cr Ikot Ekpo Health Centre
1415,FACILITY,1379,q9GFxWQy8IS,cr Ikot Ene Umo Health Post
1416,FACILITY,1380,g69A09duzC1,cr Ikot Nakanda Primary Health Centre
1417,FACILITY,1381,ZgRKPdnp5Ga,cr Ikot Offiong Ambai Health Centre
1418,FACILITY,1382,EfFNpz3zBig,cr Ikot Okpo Ene Health Post
1419,FACILITY,1383,L3UgdHQdsD8,cr Ikot Otu Abasi Health Centre
1420,FACILITY,1384,GYPXEePpxtk,cr Ikot Uba Clinic
1421,FACILITY,1385,RuJ8wb0EMff,cr Nkakat Eyamba Health Centre
1422,FACILITY,1386,bNIlwalSJLZ,cr Usung Ibawa Ifiang Health Post
1423,FACILITY,1387,H1MZmjVAlbT,cr Akpab Okon Eneita Health Post
1424,FACILITY,1388,mENwT9p36Bk,cr Akwa-Ibutong Health Post
1425,FACILITY,1389,HXqGxspMiyZ,cr Edik Idim Health Post
1426,FACILITY,1390,he4T7W3pWKt,cr Edik Oron Idem Health Post
1427,FACILITY,1391,tPv6WG9Scrd,cr Effut Esighi Health Centre
1428,FACILITY,1392,Brd6xH8m3Yp,cr Ekpri Ikang Primary Health Centre
1429,FACILITY,1393,IDqxRMfJWTR,cr Ekpri Obutong Health Centre
1430,FACILITY,1394,c5VEtYzQ2ra,cr Esighi Primary Health Centre
1431,FACILITY,1395,bVAC6H3RNz5,cr First Contact Clinic and Maternity
1432,FACILITY,1396,qGytpwQvLyj,cr Health Centre Ekpri Obio Abakpa
1433,FACILITY,1397,O79PYny4yRr,cr Health Post Nsidung
1434,FACILITY,1398,tj76jN7h5Bn,cr Ifiang Ayong Health Centre
1435,FACILITY,1399,t2lauRjAn8a,cr Ifiang Nsung Primary Health Centre
1436,FACILITY,1400,s0jZ50nrVoW,cr Ikang Primary Health Centre
1437,FACILITY,1402,wmZXPntJ6sb,cr Ikot Iwang Health Centre
1438,FACILITY,1403,K1aAbcgrUKV,cr Ine Abasi Health Post
1439,FACILITY,1404,gjokTgNuLaf,cr Abouchiche Model Primary Health Centre
1440,FACILITY,1405,UIeWQ0To5Rd,cr Abuagbo Health Post
1441,FACILITY,1406,IMLF1DGWpGB,cr Abuagor-Iye Health Post
1442,FACILITY,1407,RUljQff10gZ,cr Abube Health Post
1443,FACILITY,1408,CduZY2vvEkZ,cr Abukpem Health Centre
1444,FACILITY,1409,aSoC9XRHwpO,cr Abuochiche In-land Health Post
1445,FACILITY,1410,yNJMsRWTxQT,cr Achibang Health Post
1446,FACILITY,1411,KGddSFaq3l5,cr Afrike Ochagbe Primary Health Centre
1447,FACILITY,1412,Z50dVA3KDTw,cr Agim Health Post
1448,FACILITY,1413,fyDHc4z4UXa,cr Akpakpa Health Post
1449,FACILITY,1415,bNQ7TRZy3aY,cr Anyikang-Iye Health Post
1450,FACILITY,1416,qx9SXH436le,cr Atiambi Health Centre
1451,FACILITY,1417,gOxoji3jCox,cr Atibulom Health Post
1452,FACILITY,1419,oHL7Gu2VQ4a,cr Bewo Health Post
1453,FACILITY,1420,MCleDpUNtBp,cr Ebegang Health Post
1454,FACILITY,1421,LcHwdxAU3Gi,cr Gakem Primary Health Centre
1455,FACILITY,1423,cwZ8TGznUYS,cr Ichogopo Health Post
1456,FACILITY,1424,vWk79Mjsvyh,cr Idegwe Primary Health Centre
1457,FACILITY,1425,uo41XW7Q2ma,cr Ijibor Inland Health Post
1458,FACILITY,1426,AzQxvEQS6E8,cr Ijibor Road side Health Centre
1459,FACILITY,1427,fZFLhK21GAx,cr Ikparikobo Health Post
1460,FACILITY,1428,Gv6y6zuxZG6,cr Ishane Aka Health Post
1461,FACILITY,1429,nNz4uLa6Ofy,cr Kaduna Health Post
1462,FACILITY,1430,mOAXCtrE6gx,cr Nyanya 1 Primary Health Centre
1463,FACILITY,1431,cHVzKwHGiKJ,cr Nyanya New Junction Health Post
1464,FACILITY,1434,Kn08UK5V4VO,cr Roman Catholic Mission Maternity Annex Abuochiche
1465,FACILITY,1435,aJbkRaZcd1P,cr Ubepa Health Post
1466,FACILITY,1439,amb8kOW6CQa,cr Ukpah Primary Health Centre
1467,FACILITY,1440,lTEz5XcGgGT,cr Ukparibu Health Post
1468,FACILITY,1443,i7IvyY0wbwL,cr Uwapu Health Post
1469,FACILITY,1445,CdMCcapY0cJ,cr Abapia Health Post
1470,FACILITY,1446,EjdYA2KPaE8,cr Abini Primary Health Center
1471,FACILITY,1449,ZrtsmA2Mc4h,cr Adim Primary Health Centre (Biase)
1472,FACILITY,1452,KmAcUUYnL4c,cr Akpet Central Cottage Hospital
1473,FACILITY,1453,aIS2e0PXUUl,cr Akpet Central Health Post
1474,FACILITY,1455,RWI0PMdAElG,cr Aya Medical Centre
1475,FACILITY,1456,QA6GeDmPsSn,cr Betem Health Centre
1476,FACILITY,1457,BBQs6uUsVpY,cr Biakpan Primary Health Centre
1477,FACILITY,1458,yq9dt7UlMiH,cr Edu Health Post
1478,FACILITY,1459,NmIWqe3Aj3y,cr Egbor Health Post
1479,FACILITY,1460,HMd39bxdvcL,cr Ehom Health Centre
1480,FACILITY,1461,b6qtACQygzY,cr Ehom Village Health Centre
1481,FACILITY,1463,lXK2P3bLX4N,cr Estate Health Post
1482,FACILITY,1464,RCQoBvz4joc,cr Etana Health Post
1483,FACILITY,1467,fSO6OD9muuE,cr Ibogo Health Centre
1484,FACILITY,1468,XUg8dYZ01nI,cr Idoma Health Post
1485,FACILITY,1469,ODwwtVad4xs,cr Ijiman Health Post (Biase)
1486,FACILITY,1471,FAamKDdYGu7,cr Ikot Okpora Primary Health Centre
1487,FACILITY,1472,pjti5ZDbkBI,cr Ikun Primary Health Centre
1488,FACILITY,1475,NXgM7wzH3c4,cr Itu-Agwagune Health Post
1489,FACILITY,1477,wCaPFoeOZX3,cr Obum Health Post
1490,FACILITY,1478,WqPqstczhbu,cr Okureke Health Centre
1491,FACILITY,1479,rYlpqt3MmxW,cr Orida Health Post
1492,FACILITY,1481,i8wAtDwuNHv,cr Ukwopeyere Health Post
1493,FACILITY,1482,ATsX1xpTu2y,cr Umai Health Post
1494,FACILITY,1483,tXhwEa1SsZN,cr Umon Island Primary Health Centre
1495,FACILITY,1484,l4U2Nea3zD8,cr Umuolor Health Post
1496,FACILITY,1485,POdlUyhQ0sb,cr Urugbam Primary Health Centre
1497,FACILITY,1486,PoHaCMUQSwz,cr Abija Health Centre
1498,FACILITY,1487,RsfKWrA7WQg,cr Abo-Ebam Primary Health Centre
1499,FACILITY,1488,jvmVjEt08MF,cr Abo-Ogbagante Health Centre
1500,FACILITY,1489,mDVgaV04tC7,cr Agba 1 Health Centre
1501,FACILITY,1490,FPleACqShCw,cr Bansan Health Centre
1502,FACILITY,1491,cFkJYcef7by,cr Bashua Health Centre
1503,FACILITY,1492,r6KaJv9BvRP,cr Bateriko Comprehensive Health Centre
1504,FACILITY,1493,EN04uJRWmxG,cr Biajua Health Centre
1505,FACILITY,1494,dx1ieXVh7LJ,cr Bokalum Health Centre
1506,FACILITY,1495,lX6jIpIZi8h,cr Butatong Health Centre
1507,FACILITY,1496,tMKi5QoyBO1,cr Ebam Health Centre
1508,FACILITY,1497,vM6qtXEA48o,cr Enyi Boje Maternal and Child Health
1509,FACILITY,1498,gAaKpGDwYaW,cr Iso Bendeghe Banso Primary Health Centre
1510,FACILITY,1499,XpTSzH1g9L1,cr Kachie Health Centre
1511,FACILITY,1500,KnX5w2cts7u,cr Kakwagom Primary Health Centre
1512,FACILITY,1501,WXf9oF88FDw,cr Kakwe-Beebo Health Centre
1513,FACILITY,1502,JEAXiRAnEzB,cr Obubra Bansan Health Post
1514,FACILITY,1503,wsbxpt6qq1R,cr Okubuanankong Health Post
1515,FACILITY,1504,GxRModthBIQ,cr Okundi Comprehensive Health Centre
1516,FACILITY,1505,rW8WwKWIChH,cr Olum Government Health Post
1517,FACILITY,1506,v7kT8aXdBlv,cr Orimekpan Primary Health Center
1518,FACILITY,1507,YIkdsAV3WBb,cr Orunghe Bawop Health Centre
1519,FACILITY,1508,UKqmw3rFIb8,cr Owambe Health Post
1520,FACILITY,1509,ooCswCnKIRc,cr Panyia Health Centre
1521,FACILITY,1510,UgNcFYe5xmE,cr Wula Primary Health Centre
1522,FACILITY,1512,fAf6HNgIMQk,cr Amodajacris Primary Health Centre
1523,FACILITY,1516,KqqN5aTFexr,cr Biocee Zion Maternity
1524,FACILITY,1517,pTfPkz9ahzV,cr Calabar General Hospital
1525,FACILITY,1518,gslyLJB71Hb,cr Calabar Naval Hospital
1526,FACILITY,1519,RmcmZMfyH8n,cr Diamond Hill Health Centre
1527,FACILITY,1520,IWYdVSDbpIs,cr Eburutu Brigade Medical Centre
1528,FACILITY,1521,uaoBrGfAmFg,cr Ediba Primary Health Centre (Calabar)
1529,FACILITY,1522,YQp393eIPT8,cr Ekorinim Health Centre
1530,FACILITY,1523,go38jKAwZ6U,cr Emmanuel Infirmiry
1531,FACILITY,1524,WoBPTIPlcPV,cr Faith Foundation Clinic
1532,FACILITY,1525,rUgk4E0TlvD,cr HU PACE Cross River State Community Pharmacist
1533,FACILITY,1526,u3NYLvOQ0jk,cr Ikot Ansa Primary Health Centre
1534,FACILITY,1527,v7Iq2oG37OD,cr Ikot Effanga Mkpa Health Centre
1535,FACILITY,1529,RYKMHsLRGRp,cr Ikot Enebong Health Post
1536,FACILITY,1531,R1uWtf0ckHC,cr Ishie Health Post
1537,FACILITY,1532,z4LQJpyjQPo,cr Kasuk Health Centre
1538,FACILITY,1533,RDOUV9TItXi,cr Mission Hill Clinic
1539,FACILITY,1534,FhwOWDkjHgW,cr Nyahasang Health Centre
1540,FACILITY,1536,Nvb25iOnz3K,cr University of Calabar Medical Centre
1541,FACILITY,1537,WdLc4WuJoOA,cr University of Calabar Teaching Hospital
1542,FACILITY,1538,ret3nZWA5j7,cr Victoria Itam Specialist Hospital
1543,FACILITY,1539,RrLTL6Agwt7,cr Akani Esuk Health Centre
1544,FACILITY,1540,A0CI9kcdh6R,cr Anantigha Primary Health Centre
1545,FACILITY,1541,fvx0JLxQwoT,cr Anderson Primary Health Centre
1546,FACILITY,1542,sSXYyVzHTlU,cr Blessed Seaatoe Maternity clinic
1547,FACILITY,1543,sEgDD2Uk1qu,cr Calabar South Family Health Centre
1548,FACILITY,1544,m072WuIlGm3,cr Cross River University of Science and Technology (CRUTECH) Medical Centre
1549,FACILITY,1545,jqxL3SEEDvw,cr Dr Lawrence Henshaw Memorial Hospital
1550,FACILITY,1546,n2iXwrOrt9h,cr Ekpo Abasi Primary Health Centre
1551,FACILITY,1547,Z3L3aJick3G,cr Essierebom Primary Health Centre
1552,FACILITY,1548,ZCUtll2ZWTB,cr Goldie Clinic
1553,FACILITY,1549,TiRS3M8koPS,cr Henshaw Town Health Post
1554,FACILITY,1550,mUCIfleVGtT,cr Ideal Medical Centre
1555,FACILITY,1551,eAAcmyL3cPJ,cr Madonna Specialist Clinic
1556,FACILITY,1552,W6cQml1qhRb,cr Mambo Clinic
1557,FACILITY,1553,HugrE0e6kFm,cr Mount Zion Medical Centre
1558,FACILITY,1554,J27aWKeQftp,cr NYSC Community Health Centre
1559,FACILITY,1555,hvhH6AeWo2c,cr Peace medical centre
1560,FACILITY,1556,GlxGhhiMGJZ,cr Positive Development Foundation
1561,FACILITY,1557,vKy8xkvSRh9,cr Abia Primary Health Centre
1562,FACILITY,1558,Sh9FXiVeV5Q,cr Abijang Primary Health Centre
1563,FACILITY,1559,KEQ123XVyJq,cr Bendeghe Ekiem Primary Health Centre
1564,FACILITY,1560,r6cIO5RHTw5,cr Effraya Primary Health Centre
1565,FACILITY,1561,sS76hx46KKd,cr Ete-Eyang Primary Health Centre
1566,FACILITY,1562,beC506B430f,cr Etomi Primary Health Center
1567,FACILITY,1563,LBnCfpxyTXA,cr Itaka Primary Health Centre
1568,FACILITY,1564,UxGdbDHiScl,cr Mkpot Primary Health Centre
1569,FACILITY,1565,OR2r0NiJ7WR,cr Nsofang Primary Health Centre
1570,FACILITY,1566,uWQse7QI9r4,cr Abankang Health Post
1571,FACILITY,1568,WekpwVvpbtW,cr Agbaragba Primary Health Centre
1572,FACILITY,1569,yP1ArDhFLKr,cr Akam Health Post
1573,FACILITY,1570,Pka71jxQoFk,cr Akparabong Farm Health Post
1574,FACILITY,1571,EfEgGOKGR4h,cr Akparabong Primary Health Centre
1575,FACILITY,1572,phKwiHI0K1H,cr Alesi Health Post
1576,FACILITY,1574,UVJ2J3z7Rgg,cr Assenasen Health Post
1577,FACILITY,1576,q1HUFsCkjVn,cr Bakor Hospital
1578,FACILITY,1578,DGsiJ0E2A6e,cr Benson Clinic
1579,FACILITY,1579,NQ4GXw8xCFW,cr Bornima Health Post
1580,FACILITY,1580,Yjy8Op23QCj,cr Christline Medical Infirmary
1581,FACILITY,1583,NMeJ4S9VESt,cr Ekonde Health Post
1582,FACILITY,1584,X3FNHnVzimd,cr Ekpokpa Primary Health Centre
1583,FACILITY,1585,qGQaVF1Tl97,cr Ekukunela 2 Health Post
1584,FACILITY,1586,WfDun0EXoq5,cr Ekukunela Health Post
1585,FACILITY,1587,jHLAZPMfAHD,cr Emanghebe Primary Health Centre
1586,FACILITY,1588,DyHlHHSbqy1,cr Etikpe Health Post
1587,FACILITY,1589,GmDTkUxYgXq,cr Holy Family Catholic Hospital
1588,FACILITY,1590,xCstTgXegJU,cr Ikom Urban Comprehensive Health Centre
1589,FACILITY,1591,NgWp8O0p30z,cr Kasuki Clinic
1590,FACILITY,1592,oHhHUidu6KU,cr Mbak Health Post
1591,FACILITY,1593,ZcbREY9FaBf,cr Mbamba Health Post
1592,FACILITY,1594,nNc1moohub9,cr Melrose Hospital
1593,FACILITY,1596,SVo9FpUzPTU,cr Mkpura Primary Health Centre
1594,FACILITY,1597,QO92JycpQwE,cr Nde Primary Health Centre
1595,FACILITY,1598,P9fGJjLoxdR,cr Njemetop Health Post
1596,FACILITY,1599,FoDjhyrA1EV,cr Nkarasi Primary Health Centre
1597,FACILITY,1600,K1KfXR8kPWL,cr Nkum Health Post
1598,FACILITY,1601,CvV4eoTft2p,cr Nnaborokpa Health Post
1599,FACILITY,1602,AztJkIfWc6T,cr Odor NTA Health Post
1600,FACILITY,1603,pkECBQZGzPW,cr Ofun-Nta Primary Health Centre
1601,FACILITY,1604,iYbKMlyGS5d,cr Okondi Health Post
1602,FACILITY,1605,pG8ON6s3vIC,cr Okuni Primary Health Centre
1603,FACILITY,1606,Q1tzbmyxnH4,cr Ominidom Health Post
1604,FACILITY,1607,vVqZSjG48O5,cr Opu Health Post
1605,FACILITY,1609,DooYrUv24Tw,cr Otere Health Post
1606,FACILITY,1610,WqzWb28TgC4,cr Owom Health Post
1607,FACILITY,1611,ZCjbHpWTsSq,cr Yala Primary Health Centre
1608,FACILITY,1612,yoesaOyIDce,cr Ablesang Health Post
1609,FACILITY,1614,eiyDOEXpxi4,cr Bayaga Health Centre
1610,FACILITY,1615,n1XE1gFxAym,cr Bayama Health Centre
1611,FACILITY,1616,sY5sXpKgOj9,cr Bayanu Health Post
1612,FACILITY,1617,phGhVzV0390,cr Bayatuo Health Centre
1613,FACILITY,1618,OAlnnXPGuEr,cr Bayayam Health Centre
1614,FACILITY,1619,tAEA0oumNo0,cr Bebuankayang Health Post
1615,FACILITY,1620,QVkyeQQ0kwA,cr Beegbong Bebi Health Centre
1616,FACILITY,1621,AXRmTG3h0ww,cr Begiatsu Health Centre
1617,FACILITY,1622,aYZaSekzqn0,cr Begiatte Health Post
1618,FACILITY,1624,MByuweDCjaX,cr Busi 1 Health Post
1619,FACILITY,1625,XJ7kLE9UlPa,cr Busi 3 Primary Health Centre
1620,FACILITY,1626,WfR8iXin7rG,cr Busi 6 Health Post
1621,FACILITY,1627,oxaczbimVx1,cr Kabun Health Post
1622,FACILITY,1628,sOmRiwmnyWO,cr Kakwalaka Health Centre
1623,FACILITY,1629,kNHwrfI83wn,cr Kakwe Health Post
1624,FACILITY,1630,bbFTcXqjxkB,cr Kukare Health Post
1625,FACILITY,1631,t20psASewDV,cr Kundeve Health Post
1626,FACILITY,1633,AbkTXA0YnGv,cr Omale Health Post
1627,FACILITY,1634,nDemEvBd3I7,cr Ranch Medical Centre
1628,FACILITY,1635,gUDwAnGm773,cr Ranch Primary Health Centre
1629,FACILITY,1636,OzPslTEPLHv,cr Sankwala Primary Health Centre
1630,FACILITY,1637,wEjQgXs0FrL,cr Shikpeche Health Centre
1631,FACILITY,1638,CkT5l5GM7ed,cr Utanga Primary Health Centre
1632,FACILITY,1639,q49LohGa1Ci,cr Utuhu Health Centre
1633,FACILITY,1640,myNHKVdoWRm,cr Ababene Model Primary Health Centre
1634,FACILITY,1641,FMtayNKRQW3,cr Akpantre Health Post
1635,FACILITY,1642,cIMzF9B6V3q,cr Apiapum Health Centre
1636,FACILITY,1643,E28bU8kQufa,cr Apiapumtet Health Centre
1637,FACILITY,1644,O7hba6hSYut,cr Arobom Health Post
1638,FACILITY,1645,NvNKglQwjFv,cr Centre Point Clinic
1639,FACILITY,1646,sozc6wFy2oX,cr Dr. Eyamba Memorial Clinic
1640,FACILITY,1647,RzomJY0wFRB,cr Edondon Health Post
1641,FACILITY,1648,IDiXMX5zOJy,cr Ekana Medical Centre
1642,FACILITY,1649,wxiqZbpNBmC,cr Ijoda Health Post
1643,FACILITY,1650,WNYK4zcZOAP,cr Isaba Primary Health Centre
1644,FACILITY,1651,ystc19FV41Z,cr Isobo Otaka Health Centre
1645,FACILITY,1652,rtpRVLm9Uhl,cr Iyamitet Health Post
1646,FACILITY,1653,lwJItDRAnGX,cr Iyamoyong Health Centre
1647,FACILITY,1654,nYjy7TwUDk4,cr Junction Health Centre
1648,FACILITY,1655,e4WhxejlUlM,cr Mbembe Presbyterian Tuberculosis and Leprosy Hospital
1649,FACILITY,1656,sxu9YVtnnBX,cr Obubem Health Post
1650,FACILITY,1657,uIFaFGCFNC1,cr Obubra Maternal and Child Health Clinic
1651,FACILITY,1658,wxmqsbtwDrN,cr Ofat Primary Health Centre
1652,FACILITY,1659,qyUHQVOYBPY,cr Ofatura Primary Health Centre
1653,FACILITY,1660,tfWjpLVIzJp,cr Ofia-Oji Health Centre
1654,FACILITY,1661,AhNOkRwQnak,cr Ofodua Health Centre
1655,FACILITY,1662,C1321tPDix0,cr Ofumbongha Health Centre
1656,FACILITY,1663,M5EAsZHiUkI,cr Ogada Bubra Urban Health Post
1657,FACILITY,1664,mGMNFV1NK1O,cr Ogurude Health Centre
1658,FACILITY,1665,LCxTMsLr18D,cr Ohana Yami Health Post
1659,FACILITY,1666,WvSH6g1g5Xc,cr ohenna -edda Health Centre
1660,FACILITY,1667,iJFjd9EO09U,cr Okokori Health Post
1661,FACILITY,1668,y1dyYHfaC8x,cr Okumuruktet Ijam Health Post
1662,FACILITY,1669,mD3IzMsUqsQ,cr Onyadama Health Post
1663,FACILITY,1670,tGIWmB6Rvrm,cr Onyen Okpon Health Post
1664,FACILITY,1671,ErvSi03dEOP,cr Ovukwa Health Post
1665,FACILITY,1672,a3aDi2Koaqg,cr Owakande Health Centre
1666,FACILITY,1674,sAxTOLDD31f,cr Araru Health Post
1667,FACILITY,1676,vL3nlN0khot,cr Bedia Health Post
1668,FACILITY,1677,Am0Wo1YHWps,cr Begiaka Health Centre
1669,FACILITY,1678,QBtM9uMxqce,cr Betukwel Health Centre
1670,FACILITY,1679,aU1pU0Lbnxp,cr Erimpang Health Post
1671,FACILITY,1680,Tv2LftgmdUU,cr Fountain Clinic
1672,FACILITY,1681,WkXWVARCxPK,cr Ibong Health Centre
1673,FACILITY,1682,OfY9htRp8NH,cr Ikwomiku Health Centre
1674,FACILITY,1683,o2g34Hv1GTc,cr Kagbong Health Post
1675,FACILITY,1684,Y6Pzy7gwoWO,cr Kubong Bette Health Centre
1676,FACILITY,1685,zXWz21GGG0P,cr Kukem-Kuyia Health Post
1677,FACILITY,1686,h91A19gvm0j,cr Obudu Clinic
1678,FACILITY,1687,havcb8LTbn1,cr Obudu Primary Health Centre
1679,FACILITY,1688,mQMNu9wI4Sn,cr Ofambe Health Post
1680,FACILITY,1689,fjU0VtFyI3s,cr Ohong Health Centre
1681,FACILITY,1690,VuTFeaZFsis,cr Okiro Health Post
1682,FACILITY,1691,vJDRetVXA6j,cr Okodem Health Post
1683,FACILITY,1692,iPxKohRAHUQ,cr Okorshie Health Post
1684,FACILITY,1693,wqAC0jPa5gJ,cr Okwel-obudu Health Post
1685,FACILITY,1694,du3xeZnfI69,cr Okwerikang Health Post
1686,FACILITY,1695,YVyD25Chww4,cr Okworotung Health Post
1687,FACILITY,1696,CGNhpvsYi25,cr Sacred Heart Catholic Hospital
1688,FACILITY,1697,LboHfzsvmI8,cr Ukpada Health Post
1689,FACILITY,1699,bMF75rfIP51,cr Ukwortung Health Post
1690,FACILITY,1700,UngJNTqAA6N,cr Ukwutia Model Primary Health Centre
1691,FACILITY,1702,cN7oGaTNqik,cr Utugwang Model Primary Health Centre
1692,FACILITY,1703,yqv4vODML4l,cr Uwhobikpan Health Post
1693,FACILITY,1704,EPiQxzdP0C5,cr Adiabo Health Centre
1694,FACILITY,1705,FdPIEdX7yba,cr Adiabo Okurikang Health Centre
1695,FACILITY,1706,s063TxQH2zq,cr Akpap Okoyong Primary Health Centre
1696,FACILITY,1707,mc54mAsbvJq,cr Asang Eniong Health Post
1697,FACILITY,1708,Pg0pNjjHB8v,cr Atan Eki Primary Health Centre
1698,FACILITY,1709,P0Mtw7IPXbH,cr Atan-Onoyom Primary Health Centre
1699,FACILITY,1710,IiFplinJYkB,cr Creek Town Primary Health Centre
1700,FACILITY,1711,oIgGly2NSy7,cr Ekpene Eki Health Post
1701,FACILITY,1712,paTotr9e8Yv,cr Ibonda Health Post
1702,FACILITY,1713,gkjyiJA2gRr,cr Ikoneto Health Centre
1703,FACILITY,1714,dqaahTIxkUJ,cr Ikot Effiong Otop Comprehensive Health Centre (UCTH Annex)
1704,FACILITY,1715,RXbBNAja94d,cr Ikot Efiok Ekpenyong Health Centre
1705,FACILITY,1716,Qjd3z94mjUg,cr Ikot Obong Health Centre
1706,FACILITY,1717,fMOVzAKyjRk,cr Ito Central Health Centre
1707,FACILITY,1718,xO1tQFZJ1pY,cr Ndonwong Health Centre
1708,FACILITY,1719,fi08qmxZDJ2,cr Obio Usiere Health Centre
1709,FACILITY,1720,PuEYLelxhOp,cr Odukpani Primary Health Centre
1710,FACILITY,1721,QD3CJciTeqt,cr Okoyongusang-Abasi Health Post
1711,FACILITY,1722,OgksXFWKgIC,cr Okurikang Health Centre
1712,FACILITY,1723,rkjHiDwaqxl,cr Ubamat Health Post
1713,FACILITY,1725,VL48bLWMj0z,cr Ukwa-Ibom Primary Health Centre
1714,FACILITY,1726,NpOy7MbjJNv,cr Urua Uyo Health Centre
1715,FACILITY,1727,UEWEakhsP7i,cr Usung Esuk Primary Health Centre
1716,FACILITY,1728,iOhQbB9DMXf,cr Adagom Health Post
1717,FACILITY,1729,ufqnbTqctSt,cr Alladim Health Centre
1718,FACILITY,1730,Ez2zBobU1zB,cr Aragbam Primary Health Centre
1719,FACILITY,1731,J8iHSZjd0qt,cr Bansan Primary Health Centre
1720,FACILITY,1732,riA6nUNdwKl,cr Bansara Primary Health Centre
1721,FACILITY,1733,VL7RlWJIzxX,cr Edide Health Centre
1722,FACILITY,1734,J1CrqLUSqry,cr Egbung Health Centre
1723,FACILITY,1735,IAYPc30DP9o,cr Egoja Health Post
1724,FACILITY,1736,TRM3tFEedhy,cr Ekuaro Health Post
1725,FACILITY,1737,R15QgYaITPE,cr Ekumtak Primary Health Centre
1726,FACILITY,1738,J3xcozW683h,cr Esham Health Centre
1727,FACILITY,1739,P9Is1n4Pj8J,cr Idum Health Centre
1728,FACILITY,1740,ZbyRtNJDVil,cr Igodor Primary Health Centre
1729,FACILITY,1741,lHQj98LPecs,cr Ikandagha Health Centre
1730,FACILITY,1742,qLWvUN75tkF,cr Irede-Ibil Primary Health Centre
1731,FACILITY,1743,YMm7Av5YFY0,cr Ishibori Health Post
1732,FACILITY,1744,dfZJCe33BsX,cr Mbagidi Health Post
1733,FACILITY,1746,vnQX5Wr33NT,cr Mfom 2 Community Health Centre
1734,FACILITY,1747,TAKAWy5fR9g,cr Ndok Health Post
1735,FACILITY,1748,HKPUyNRKRRP,cr Nkim Health Post (Mbube East 1)
1736,FACILITY,1749,rwqji72Zy3Z,cr Nwang Primary Health Centre
1737,FACILITY,1751,U8zT6n3Xjhh,cr Ogberia-Ogang Health Centre
1738,FACILITY,1752,s8gZBswkOyg,cr Ogoja Catholic Maternity Hospital
1739,FACILITY,1753,hlXAwntIvRR,cr Ogoja General Hospital
1740,FACILITY,1754,hGN1qVDGDZs,cr Ogoja Maternal and Child Health Clinic
1741,FACILITY,1755,h0kiHWMnTVO,cr Ogoja Santa Maria Clinic
1742,FACILITY,1756,MK9jNzlaLsy,cr Ogoja Tuberculosis and Leprosy Hospital
1743,FACILITY,1758,tQmWwngghZx,cr Ukpagada Health Post
1744,FACILITY,1759,XJPSnMa60PT,cr Ukpe Primary Health Centre
1745,FACILITY,1760,dOodA8rxkMv,cr Afrekpe Health Post
1746,FACILITY,1761,PNDQKp4TaWZ,cr Agoi Ekpo Primary Health Centre
1747,FACILITY,1762,fkAuMMMBFSS,cr Agoi-Ibani Primary Health Centre
1748,FACILITY,1763,xsuyBoKtbqY,cr Ajere Beach Health Post
1749,FACILITY,1764,bEiKZxNBJn4,cr Ajere Primary Health Centre
1750,FACILITY,1765,KgmmVFsCui6,cr Akugom Health Post
1751,FACILITY,1766,eCg2rkQsFPc,cr Angel Clinic
1752,FACILITY,1767,BuUTf4vZeZ0,cr Ansor Clinic
1753,FACILITY,1768,HeENkc5Uja5,cr Assiga Health Post
1754,FACILITY,1769,nz3HXv1Ewxx,cr Assiga Primary Health Centre
1755,FACILITY,1770,NzmGg8yd4RU,cr Biko Biko Health Post
1756,FACILITY,1771,CzDWCCZltjL,cr Danex Medical Centre
1757,FACILITY,1772,fA4Uk6KFtRP,cr Egozi Clinic
1758,FACILITY,1773,aGPx4RnFPXN,cr Ekom-Agoi Health Post
1759,FACILITY,1774,vSp05G6abF1,cr Ekori Primary Health Centre
1760,FACILITY,1775,NQrk9Lf3MCQ,cr Ekori-Beach Health Post
1761,FACILITY,1776,h5eTmxxS0ZT,cr Epenti Primary Health Centre
